val_loss,val_acc,loss,acc,lr
11.31224130053039,0.2981651376146789,11.270890105627254,0.29790419161676646,0.009999999776482582
11.31224130053039,0.2981651376146789,11.268189459146853,0.3008982035928144,0.009999999776482582
11.31224130053039,0.2981651376146789,11.268189458076112,0.3008982035928144,0.009999999776482582
11.31224130053039,0.2981651376146789,11.268189458433026,0.3008982035928144,0.009999999776482582
11.31224130053039,0.2981651376146789,11.268189456648456,0.3008982035928144,0.009999999776482582
11.31224130053039,0.2981651376146789,11.268189458076112,0.3008982035928144,0.009999999776482582
11.31224130053039,0.2981651376146789,11.268189457719197,0.3008982035928144,0.009999999776482582
11.31224130053039,0.2981651376146789,11.268189457362283,0.3008982035928144,0.009999999776482582
11.31224130053039,0.2981651376146789,11.268189456291541,0.3008982035928144,0.009999999776482582
11.31224130053039,0.2981651376146789,11.268189458076112,0.3008982035928144,0.009999999776482582
11.31224130053039,0.2981651376146789,11.268189455934627,0.3008982035928144,0.009999999776482582
11.31224130053039,0.2981651376146789,11.268189456648456,0.3008982035928144,0.001999999862164259
11.31224130053039,0.2981651376146789,11.268189457719197,0.3008982035928144,0.001999999862164259
11.31224130053039,0.2981651376146789,11.268189458076112,0.3008982035928144,0.001999999862164259
11.31224130053039,0.2981651376146789,11.268189458076112,0.3008982035928144,0.001999999862164259
11.31224130053039,0.2981651376146789,11.268189454863885,0.3008982035928144,0.001999999862164259
