val_loss,val_acc,loss,acc,lr
1.0857025267297378,0.3587443931487644,1.088680038279277,0.539274924831448,1.0000000116860974e-07
1.0849764881647221,0.3811659179460842,1.0879139025045665,0.5407854981292771,1.0000000116860974e-07
1.0842489282111951,0.3811659179460842,1.0871576938744398,0.5513595171565375,1.0000000116860974e-07
1.0835319078556624,0.4035874426097613,1.0864028710973226,0.5513595166163142,1.0000000116860974e-07
1.0827724644956034,0.42600896740708116,1.0856751034266998,0.5619335346531652,1.0000000116860974e-07
1.0820517855374803,0.4484304920707583,1.0849187817098151,0.5634441087613293,1.0000000116860974e-07
1.081341623190807,0.4663677118017,1.0841796664673036,0.558912387247172,1.0000000116860974e-07
1.0806307290167017,0.47533632180081353,1.0834442193414509,0.5604229614453734,1.0000000116860974e-07
1.0798877012569275,0.5067264564636043,1.0827320727696952,0.5528700911746645,1.0000000116860974e-07
1.079191109524714,0.5426008959254877,1.0819926596840344,0.5589123858065763,1.0000000116860974e-07
1.078492914614656,0.5695067255219002,1.0812820757984034,0.5589123858065763,1.0000000116860974e-07
1.0778154573098426,0.5919282501855774,1.0805517499900656,0.5649546818790839,1.0000000116860974e-07
1.0770896304348658,0.6008968600510481,1.0798651149265717,0.5649546818790839,1.0000000116860974e-07
1.0764037723498494,0.6188340797819899,1.079140431211074,0.5679758299153377,1.0000000116860974e-07
1.0757271366803636,0.6188340800492753,1.07842887276249,0.5664652569776575,1.0000000116860974e-07
1.075038682719517,0.6143497752501825,1.077733602768705,0.5619335351933885,1.0000000116860974e-07
1.0743565794598362,0.6143497752501825,1.0770375616961014,0.5604229614453734,1.0000000116860974e-07
1.0736779787080706,0.6233183851156534,1.0763465537045298,0.5543806642924191,1.0000000116860974e-07
1.0729959700674219,0.6053811656519971,1.0756658747837262,0.5498489425981873,1.0000000116860974e-07
1.072338408418835,0.5964125557865263,1.0749766884253464,0.5377643504531722,1.0000000116860974e-07
1.0717051606541792,0.596412555920169,1.0742977573072081,0.5347432025969929,1.0000000116860974e-07
1.0710262867367322,0.5874439460546981,1.0736487916589144,0.530211480812724,1.0000000116860974e-07
1.0703957658177534,0.5919282509874335,1.0729725991130956,0.5302114794621655,1.0000000116860974e-07
1.0697599227118386,0.596412555920169,1.072323381360564,0.5256797585332502,1.0000000116860974e-07
1.0691276681797386,0.5919282511210763,1.071672411843729,0.5211480353534041,1.0000000116860974e-07
1.068481733446164,0.5874439461883408,1.071024233120806,0.5166163141993958,1.0000000116860974e-07
1.067840894776075,0.5874439461883408,1.0703892423307066,0.5196374625957985,1.0000000116860974e-07
1.0672177434502161,0.57847533632287,1.0697347962964336,0.5120845920549779,1.0000000116860974e-07
1.0665899418929232,0.5739910313901345,1.0691087854592822,0.5090634443338544,1.0000000116860974e-07
1.06598302067128,0.5605381165919282,1.068476333358857,0.5045317211540084,1.0000000116860974e-07
1.0653527595537127,0.5515695067264574,1.067854383200677,0.5045317219643435,1.0000000116860974e-07
1.0647589625799068,0.5515695067264574,1.067216781330973,0.5030211483063655,1.0000000116860974e-07
1.0641883622370494,0.5515695067264574,1.066598746711754,0.49546827704524704,1.0000000116860974e-07
1.0635533033465057,0.5426008968609866,1.0660096723867687,0.4999999996398511,1.0000000116860974e-07
1.0629556088169594,0.5336322869955157,1.0653715400177186,0.4984894256217242,1.0000000116860974e-07
1.0623403921255616,0.5336322869955157,1.0647661848010614,0.49395770392749244,1.0000000116860974e-07
1.061737054666596,0.5336322869955157,1.0641577139361746,0.493957703747418,1.0000000116860974e-07
1.0611717631464048,0.5336322869955157,1.0635416327646492,0.5015105745583502,1.0000000116860974e-07
1.0605768938235638,0.5336322869955157,1.062961407298408,0.5075528704507833,1.0000000116860974e-07
1.0600317518807312,0.5336322869955157,1.0623494192192562,0.5090634448290592,1.0000000116860974e-07
1.0594297952181555,0.5336322869955157,1.0617772398398362,0.5090634446489847,1.0000000116860974e-07
1.0588589361430283,0.5291479820627802,1.061166613843866,0.509063443208389,1.0000000116860974e-07
1.0582855244923066,0.5291479820627802,1.0605825826840818,0.5135951666133282,1.0000000116860974e-07
1.0576909390265632,0.5291479820627802,1.0600114246869736,0.5151057407214923,1.0000000116860974e-07
1.0571119592863347,0.5291479820627802,1.059424917503426,0.5151057405414178,1.0000000116860974e-07
1.0565685391960657,0.5291479820627802,1.058841352376333,0.515105740631455,1.0000000116860974e-07
1.0560047209530132,0.5291479820627802,1.0582882734944092,0.5151057401812689,1.0000000116860974e-07
1.0554551933912952,0.5291479820627802,1.0577128516943433,0.5166163147396191,1.0000000116860974e-07
1.054890746492976,0.5291479820627802,1.057165188731744,0.5181268873171504,1.0000000116860974e-07
1.054366902385592,0.5291479820627802,1.0565853252151582,0.5196374613352772,1.0000000116860974e-07
1.0538302061269103,0.5291479820627802,1.0560335850067368,0.5196374613352772,1.0000000116860974e-07
1.0532621492719436,0.5291479820627802,1.0554921929569763,0.5211480364338509,1.0000000116860974e-07
1.0527026605178422,0.5291479820627802,1.054935102016184,0.5211480362537765,1.0000000116860974e-07
1.052161518233774,0.5291479820627802,1.0543875924770205,0.5241691847402163,1.0000000116860974e-07
1.0516469868843865,0.5291479820627802,1.0538401654119578,0.5241691842900302,1.0000000116860974e-07
1.0511333129865705,0.5291479820627802,1.053307064710427,0.5256797585782688,1.0000000116860974e-07
1.0506376215160695,0.5291479820627802,1.0527815743155349,0.525679758668306,1.0000000116860974e-07
1.050121507837099,0.5291479820627802,1.0522696921472463,0.525679758308157,1.0000000116860974e-07
1.0496032211278052,0.5291479820627802,1.0517506192458,0.5271903314259118,1.0000000116860974e-07
1.0491047963967772,0.5291479820627802,1.0512124998691939,0.5271903328665074,1.0000000116860974e-07
1.0485780901973023,0.5291479820627802,1.050710925162739,0.5287009068846342,1.0000000116860974e-07
1.048072706423533,0.5291479820627802,1.0501830282528235,0.5287009054440386,1.0000000116860974e-07
1.0475631487209167,0.5291479820627802,1.0496733120200856,0.5287009068846342,1.0000000116860974e-07
1.0470601587552126,0.5291479820627802,1.0491617046454162,0.5287009067045598,1.0000000116860974e-07
1.0465664943772046,0.5291479820627802,1.0486605261027633,0.5287009063444109,1.0000000116860974e-07
1.0460927272591356,0.5291479820627802,1.0481507864603463,0.528700905984262,1.0000000116860974e-07
1.045585656379905,0.5291479820627802,1.0476624144528208,0.5287009054440386,1.0000000116860974e-07
1.0451010176953714,0.5291479820627802,1.0471581166604493,0.5287009061643364,1.0000000116860974e-07
1.0446079258426957,0.5291479820627802,1.04667916830933,0.528700905984262,1.0000000116860974e-07
1.0441092461213937,0.5291479820627802,1.0462001310014293,0.5287009068846342,1.0000000116860974e-07
1.043652617343338,0.5291479820627802,1.0456817650722954,0.5287009068846342,1.0000000116860974e-07
1.0432127083363554,0.5291479820627802,1.0451983883301657,0.5287009070647087,1.0000000116860974e-07
1.0427140115087876,0.5291479820627802,1.0447435310600026,0.5287009054440386,1.0000000116860974e-07
1.0422433780447784,0.5291479820627802,1.044262153864627,0.5287009063444109,1.0000000116860974e-07
1.0418004444361801,0.5291479820627802,1.0437763173054353,0.5287009068846342,1.0000000116860974e-07
1.0413139930220463,0.5291479820627802,1.0433344581696202,0.5287009061643364,1.0000000116860974e-07
1.0408727871462904,0.5291479820627802,1.0428515964404335,0.5287009068846342,1.0000000116860974e-07
1.0404245591484378,0.5291479820627802,1.0423953814088758,0.5302114802725005,1.0000000116860974e-07
1.0399861934473695,0.5291479820627802,1.0419380254255681,0.530211480812724,1.0000000116860974e-07
1.0395330842834951,0.5291479820627802,1.041493782464111,0.5302114794621655,1.0000000116860974e-07
1.0390947148404315,0.5291479820627802,1.0410383860510282,0.5302114794621655,1.0000000116860974e-07
1.038646467063459,0.5291479820627802,1.0405877065082332,0.5302114800023888,1.0000000116860974e-07
1.0381788993630174,0.5291479820627802,1.0401518542961052,0.5302114801824633,1.0000000116860974e-07
1.037797132949658,0.5291479820627802,1.0396789870593484,0.5302114794621655,1.0000000116860974e-07
