val_loss,val_acc,loss,acc,lr
1.0460772092032327,0.5201793726650589,0.8052402289972564,0.675226586102719,9.999999747378752e-05
1.1605793202939054,0.5201793726650589,0.5468476777530509,0.7779456193353474,9.999999747378752e-05
1.0860191773406058,0.5560538121269423,0.5319137252709657,0.7779456193353474,9.999999747378752e-05
0.921677977247623,0.6457399103139013,0.4825484584285413,0.7870090632640343,9.999999747378752e-05
0.8106358307225822,0.6995515695067265,0.45681672703103354,0.8051359514815569,9.999999747378752e-05
0.7593668581658949,0.7040358744394619,0.4208976092475419,0.8081570995178108,9.999999747378752e-05
0.7002769851631113,0.7354260089686099,0.4204581166502212,0.8217522656809527,9.999999747378752e-05
0.660217214659725,0.7354260089686099,0.3974683460332116,0.8232628396990797,9.999999747378752e-05
0.6525251917841723,0.7219730941704036,0.3748619338536911,0.8368580058622216,9.999999747378752e-05
0.6566287212474731,0.726457399103139,0.3727910939120094,0.8398791538984753,9.999999747378752e-05
0.6692477536508855,0.7443946188340808,0.3499666105314324,0.8610271903323263,9.999999747378752e-05
0.7084160078266811,0.7623318385650224,0.3488675753875802,0.8368580058622216,9.999999747378752e-05
0.7598565241672733,0.7399103139013453,0.3596812932332837,0.8398791542586242,9.999999747378752e-05
0.6381825533749811,0.7354260089686099,0.33746207064282135,0.851963746223565,9.999999747378752e-05
0.5794464380818632,0.7399103139013453,0.33075711747850894,0.844410875952856,9.999999747378752e-05
0.6021155407025809,0.7399103139013453,0.3359674532472907,0.8383685800604229,9.999999747378752e-05
0.6013928598561429,0.7399103139013453,0.31045430155859255,0.8655589123867069,9.999999747378752e-05
0.6452137455553016,0.757847533632287,0.3291944146966646,0.8580060422960725,9.999999747378752e-05
0.6401711433892026,0.7354260089686099,0.2787292465072384,0.8761329305135952,9.999999747378752e-05
0.5949694737457908,0.7533632286995515,0.26959274398596267,0.886706948460409,9.999999747378752e-05
0.638682465407279,0.7533632286995515,0.25515012803214554,0.8927492445329165,9.999999747378752e-05
0.6110727371556075,0.7623318385650224,0.22454139248121902,0.9184290028410735,9.999999747378752e-05
0.6030593597050339,0.7399103139013453,0.25707684452800234,0.8927492447129909,9.999999747378752e-05
0.63754989767255,0.7399103139013453,0.2817972341152837,0.8640483381885056,9.999999747378752e-05
0.643757259690374,0.7533632286995515,0.2249319702386856,0.9063444106960584,9.999999747378752e-05
0.6542657932116245,0.7399103139013453,0.20358573017343654,0.9244712990936556,4.999999873689376e-05
0.6703868285782068,0.7533632286995515,0.1753665234252045,0.9335347432024169,4.999999873689376e-05
0.7019778385073481,0.7488789237668162,0.1752655046381439,0.9380664652567976,4.999999873689376e-05
0.7059442574834877,0.7623318385650224,0.14143672936632554,0.9501510574018127,4.999999873689376e-05
0.6801605732284587,0.7399103139013453,0.13068688028348538,0.9546827794561934,4.999999873689376e-05
